id,name,description
117,ادبیات اگزیستانسیالیسم,اگزیستانسیالیسم یا هستی گرایی، اصطلاحی است که برای طبقه بندی آثار فیلسوفان مشخصی از اواخر سدهٔ نوزدهم و اوایل سدهٔ بیستم به کار برده می شود که با وجود تفاوت های مکتبی عمیق، در این باور مشترک اند که اندیشیدن فلسفی با موضوع انسان آغاز می شود و نه صرفا اندیشیدن موضوعی. در هستی گرایی، نقطه ی آغاز فرد به وسیله ی آن چه نگرش به هستی یا احساس عدم تعلق و گمگشتگی در مواجهه با دنیای به ظاهر بی معنی و پوچ خوانده شده، مشخص می شود. طبق باور اگزیستانسیالیست ها، زندگی بی معناست مگر این که خود شخص به آن معنا دهد؛ همان طور که سارتر گفت، ما محکومیم به آزادی یعنی انتخابی نداریم جز این که انتخاب کنیم؛ و بار مسئولیت انتخابمان را به دوش کشیم. بعضی مواقع اگزیستانسیالیسم با پوچ گرایی اشتباه گرفته می شود در حالی که با آن متفاوت است، پوچ گرایان عقیده دارند که زندگی هیچ هدف و معنایی ندارد در حالی که اگزیستانسیالیست ها بر این باورند که انسان باید خود معنا و هدف زندگی اش را بسازد. آثار داستانی هستی گرایی، از این فلسفه به عنوان پایه و اساس داستان خود استفاده می کنند.
317,دهه 1860 میلادی,دهه ی 1860، دهه ای بسیار متفاوت از دوره های دیگر بود و تغییرات فرهنگی، اجتماعی و سیاسی زیادی را به همراه داشت. حکم لغو برده داری در آمریکا، شعله ور شدن جنگ داخلی آمریکا، انتشار رمان بی نوایان از ویکتور هوگو، انتشار رمان جنگ و صلح از لئو تولستوی و انتشار رمان جنایت و مکافات از فئودور داستایوفسکی، از مهمترین اتفاقات این دهه به حساب می آیند.
442,کتاب هایی که باید خوانده باشید,طبق نظرسنجی گاردین اکثر مردم (کسانی که این کتاب ها را هنوز نخوانده اند) در مورد خواندن این فهرست از کتاب های کلاسیک دروغ می گویند و تظاهر می کنند که آنها را خوانده اند برای اینکه باهوش تر و عاقل تر به نظر برسند .به فهرست زیر کتاب «سرچشمه» اثر «آین راند» و همچنین کتاب «لولیتا» اثر «ولادیمیر ناباکوف» را نیز اضافه کنید .
843,فهرست برترین کتاب های اگزیستانسیالیسم,همه ی ما درباره ی معنای زندگی و مقصد نهایی خودمان فکر کرده ایم. «جنبش اگزیستانسیالیسم» با هدف کمک به درک معنای این دنیای اغلب پرهیاهو، در میان فیلسوفان قرن نوزدهم پدید آمد و سپس نام خود را در سراسر جهان ادبیات مطرح کرد. ادبیات اگزیستانسیالیستی به شکل معمول، شخصیت ها را در دنیایی پرآشوب و به ظاهر بی معنا قرار می دهد و آن ها را وادار می کند که با خویشتن و هدف حقیقی خود در دنیا مواجه شوند. این جنبش به واسطه ی آثار نویسندگانی همچون «آلبر کامو»، «فرانتس کافکا» و «ژان پل سارتر»، در میان سال های 1900 تا 1960 در اوج قرار داشت. فهرست پیش رو، برترین آثار داستانی و غیرداستانی در «ادبیات اگزیستانسیالیسم» را دربردارد و از ترکیب فهرست های ارائه شده در سایت های «Books Icon»، «Skeptic Spectator» و «Goodreads» به وجود آمده است.
946,فهرست کتاب ها با برترین «شخصیت های شرور»,شاید به حضور «شخصیت های شرور» در زندگی خودمان علاقه ای نداشته باشیم اما آن ها به واسطه ی قدرت منحصر به فرد خود، پس زدن قواعد مرسوم و از همه مهم تر کمک به خلق داستان ها، در بسیاری از اوقات بهترین بخش های ادبیات به حساب می آیند. تصور کنید همه ی شخصیت های داستانی همیشه خوب و خوش برخورد و راستگو بودند؛ در این صورت احتمالا خبری از داستان ها نبود. فهرست پیش رو که از ترکیب لیست های lithub و shortlist به وجود آمده، آثاری را در خود جای داده که برترین «شخصیت های شرور» در ادبیات را به مخاطبین معرفی می کنند.
1237,فهرست کتاب های برگزیده در «ادبیات روسیه»,«ادبیات روسیه» مدت ها است که نام خود را به عنوان یکی از غنی ترین و جذاب ترین شاخه ها در ادبیات جهان مطرح کرده و در طول تاریخ پربارش، آثاری فراموش نشدنی و جریان ساز را به میراث ادبی دنیا افزوده است. از روایت های کهن گرفته تا رمان های مدرن، فهرست پیش رو، کتاب های برگزیده در ادبیات روسیه را به انتخاب وبسایت «Russia Beyond» در اختیار علاقه مندان قرار می دهد.
135,ادبیات مدرن,ادبیات نوگرا یا ادبیات مدرن، در اواخر سده ۱۹ میلادی و اوایل سده بیستم در اروپا و آمریکای شمالی ریشه دارد و خصیصه اصلی اش، شکستن آگاهانه روش های سنتی نوشتن، هم در شعر و هم در داستان است. این جنبش ادبی، به شکل آگاهانه حالت های سنتی را از بین برد و فرم جدیدی را برای بیان احساسات انتخاب کرد. وحشت از جنگ جهانی اول، پیش فرض های غالب در مورد جامعه را در ذهن نوگرایان زنده کرد و نوگرایان، از میان همه با کسانی همچون زیگموند فروید و کارل مارکس که عقلانیت ذهن بشر را به چالش می کشیدند، هم داستان شده و از آنان، متأثر شدند.
328,پرفروش ترین کتاب ها,در این بخش، می توانید پرفروش ترین کتاب های بازار نشر را از نظر بگذرانید. این کتاب ها، گلچینی هستند که توسط خوانندگان در سراسر ایران به وجود آمده اند و بیشترین خواننده را در میان خیل عناوین ارزشمند دنیای قلم داشته اند. انتخاب از میان این آثار، کار دشواری نیست !
683,بهترین کتاب های داستانی بر پایه ی سبک رئالیسم جادویی,«رئالیسم جادویی» یکی از منحصر به فرد ترین قالب های روایت داستان به شمار می آید و علاقه مند شدن به آن، اصلا کار سختی نیست! در هم تنیدن عناصر جادویی و فانتزی در جهانی که آن را واقعی می پنداریم، مخاطبین را در دنیای بی پایان تخیل ها غرق می کند. بهترین داستان ها در این سبک، در حالی که شیوه ی عادی درک و منطق را در هم می شکنند، همچنان قابل همذات پنداری باقی می مانند.این فهرست دربردارنده ی آثار برتر «رئالیسم جادویی» است که از ترکیب فهرست های BookRiot و Goodreads به وجود آمده است.
737,فهرست برترین رمان ها در بریتانیا,این فهرست، بر اساس نظرسنجی ای درباره ی کتاب ها در سال 2003 توسط BBC به وجود آمده است. حدود هفتصد هزار نفر از شهروندان در این نظرسنجی شرکت کردند تا محبوب ترین رمان های بریتانیا را مشخص کنند. این نظرسنجی که یک سال به طول انجامید، به بزرگترین نظرسنجی عمومی در زمان خود تبدیل شد و افراد شناخته شده ی زیادی در آن شرکت کردند.
892,فهرست برترین کتاب های سوررئالیستی,«سوررئالیسم»، مکتب فکری و جنبشی در ادبیات، تئاتر و سایر هنرها است که تلاش می کند مرزهای میان قلمرو واقعیت و خیال را از بین ببرد. آثار هنری سوررئالیستی به واسطه ی کنار هم قرار دادن تصاویر متضاد، غیرمنطقی و متناقض، تفاوت های میان افکار خودآگاه و ناخودآگاه را در یکدیگر ترکیب می کنند و دنیایی جدید را به وجود می آورند. فهرست پیش رو که از ترکیب فهرست های The Atlantic – Lithub و Goodreads به وجود آمده، برترین آثار سوررئالیستی را در خود جا داده است.
936,فهرست برترین کتاب های «کمدی سیاه»,خندیدن در مواجهه با تراژدی، ترس و خطر، جنبه ای درمانگرانه دارد که باعث می شود ژانر «کمدی سیاه» تا حد زیادی برای مخاطبین، جذاب و اعتیادآور جلوه کند. اگر به خندیدن در غیرمعمول ترین شرایط علاقه دارید، فهرست برترین کتاب ها در ژانر «کمدی سیاه» را از دست ندهید؛ فهرستی که از ترکیب لیست های MyDomaine، DigBooks، Amazon و Goodreads به وجود آمده و آثار ضروری در این ژانر پرطرفدار را در خود جای داده است.
961,فهرست برترین رمان ها درباره شهرها,وقتی از نویسندگان پرسیده می شود که ایده ی خلق رمانشان را از کجا به دست آورده اند، برخی ممکن است بگویند صحبت یکی از شخصیت ها و یا جمله ای مشخص در مورد داستان در ابتدا به ذهنشان رسیده است؛ عده ای دیگر از نویسندگان نیز ممکن است ورود به یک مکان یا شهری خاص را اصلی ترین منبع الهام خود در نظر بگیرند. شهرها در بسیاری از اوقات، چشم اندازهایی دوگانه برای نویسندگان هستند: مکانی عمومی در جهان فیزیکی با تمام ساختمان ها و تاریخ مختص به خود، و همچنین بستری انتزاعی تر برای روییدن خاطرات و تخیلات هر شخص. همین زندگی دوگانه در شهرها است که نیروی محرکه ی لازم برای خلق داستان را برای نویسندگان به وجود می آورد. فهرست پیش رو که از ترکیب لیست های Guardian، ElectricLiterature و DestinationReads به وجود آمده، برخی از برترین رمان هایی را در خود جای داده که شهرها در آن ها، نقشی ویژه را ایفا می کنند.
1006,فهرست برترین کتاب ها درباره «کمونیسم»,ایدئولوژی «کمونیسم» در طول قرن بیستم، بر بخش های زیادی از جهان چیرگی یافت و در دنیای کنونی نیز، حضور و تأثیرگذاری آن در دنیای سیاست کاملا مشهود است. به همین خاطر، آشنایی و کسب اطلاعات بیشتر در مورد «کمونیسم» ضروری به نظر می رسد. فهرست پیش رو که از ترکیب لیست های Five Books، Barnes & Noble و Goodreads به وجود آمده، برخی از برترین کتاب ها درباره ی چگونگی شکل گیری «کمونیسم»، تاریخ این ایدئولوژی در کشورهای مختلف، و پیامدهای آن را در خود جای داده است.
1124,فهرست برترین آثار انتشار یافته پس از مرگ نویسنده,بسیاری از نویسندگان هیچ وقت موفق نمی شوند که کتابی را به انتشار برسانند؛ برخی از آن ها به واسطه مهارت و خوش اقبالی، در زمان حیات خود آثارشان را منتشر می کنند؛ و برخی دیگر نیز با موفقیت مواجه می شوند، اما تنها پس از مرگ خود. در حقیقت بسیاری از کتاب های تأثیرگذار و جریان ساز، پس از مرگ نویسنده انتشار یافته اند. فهرست پیش رو که از ترکیب لیست های Literary Hub، Electric Literature و Barnes & Noble به وجود آمده، برخی از برترین آثار انتشار یافته پس از مرگ نویسنده را در خود جای داده است.
233,داستان رئال,نویسندگان واقع گرا به بیان واقعیات جامعه ی خویش، درست همانطور که هستند، می پردازند. اواخر قرن 18 تا اوایل قرن 19 دیدگاهی که رئالیست ها داشتند، دیدگاهی بیرونی یا objective بود. رئالیسم، روشی دقیق برای بازنمایی واقعیات بیرونی و مواجه با امور (حادثه یا ماجرا) آن گونه که هستند، می باشد و نویسندگان روس در شکل گیری و رشد این ژانر، نقش بسزایی ایفا کردند.
121,داستان سیاسی,داستان های سیاسی از قالب روایت داستان برای تفسیر مسائل، نظام ها و نظریات سیاسی استفاده می کند. آثار طبقه بندی شده در ژانر داستان سیاسی، اغلب به طور مستقیم از جامعه ای واقعی انتقاد می کنند و یا واقعیتی جایگزین و حتی گاها فانتزی را به تصویر می کشند. نویسندگان بزرگی چون جوزف کنراد، جان اشتاین بک و گراهام گرین در این ژانر فعالیت کرده اند.
701,جایزه میگل دو سروانتس,جایزهٔ میگل دو سروانتس (به اسپانیایی: Premio Miguel de Cervantes) جایزه ای است در حوزه ادبیات اسپانیایی که هر ساله توسط وزارت فرهنگ اسپانیا به نویسندگان برگزیده اعطا می شود. این جایزه را به یاد میگل سروانتس نام نهاده اند و ارزش مالی آن ۹۰٬۰۰۰ یورو است، ولی سال۲۰۱۴ به «النا پونیاتوسکا» نویسنده و روزنامه نگار مکزیکی ۱۲۵۰۰۰ یورواهدا شد.جایزهٔ ادبی سروانتس در سال ۱۹۷۶ بنیاد گذاشته شد. این جایزه برای مجموعه آثار یک نویسنده هر سال در مادرید پایتخت اسپانیا اهدا می شود.این جایزه که از جمله معتبرترین جوایز ادبی دنیاست، هر سال در سالگرد درگذشت «میگل دو سروانتس»؛ نویسندهٔ مشهور قرن هفدهم کتاب «دن کیشوت» در ماه آوریل توسط وزارت فرهنگ اسپانیا اهدا می شود.مراسم اهدای جایزه سروانتس در دانشگاه مرکزی شهر آلکالا دهنارس، محل تولد میگوئل دوسروانتس برگزار می شود.
980,فهرست برترین کتاب ها درباره ورزش,ارتباط میان ورزش و ادبیات، احتمالا قدمتی به اندازه ی اولین متون مکتوب دارد و در برجسته ترین آثار دوران های کهن، از جمله «حماسه گیلگمش»، «شاهنامه» و «ایلیاد» نیز به چشم می خورد. از آن زمان تا کنون، نویسندگان بارها و بارها تلاش کرده اند داستان افرادی را روایت کنند که جرأت ورود به میدان مسابقات بزرگ و مواجهه با چالش های جسمانی و روانی بی پایان را داشته اند. فهرست پیش رو، برخی از برترین کتاب های مربوط به ورزش و ورزشکاران را در خود جای داده است.
546,مدرسه زندگی,مدرسه زندگی یک موسسه آموزشی است با تمرکز بر زندگی بهتر و عاقلانه تر. این موسسه در سال ۲۰۰۸ در لندن(شعبه اصلی)، آمستردام، برلین، استانبول، ملبورن، پاریس و سیدنی شروع به کار کرد. این مدرسه برنامه و خدمات متفاوتی را پیشنهاد میدهد منجمله پیدا مکردن شغل مورد رضایت، بهتر شدن در رابطه ها، دست یافتن به خونسردی، درک بهتر جهان.مدرسه زندگی توسط آلن دو باتن تأسیس شده است.
115,هوگو برای بهترین رمان,جایزه ی هوگو (Hugo Awards) ، قدیمی ترین و یکی از معتبرترین جوایز ادبی در زمینه ی داستان نویسی علمی-تخیلی و خیال پردازی که به افتخار هوگو گرنزبک، بنیان گذار نخستین مجله ی علمی-تخیلی که تحت نام «داستان های شگفت انگیز» به چاپ می رسید، نام گذاری شده است. این جایزه از سوی مجمع جهانی علمی-تخیلی ورلدکان (Worldcon) اعطا می شود.
248,جایزه ی نبیولا,جایزه ی نبیولا از معتبرترین جوایز در زمینه ی داستان نویسی علمی-تخیلی و خیال پردازی است که توسط «انجمن نویسندگان علمی تخیلی آمریکا» اعطا می شود. این جایزه از سال 1966 به صورت همه ساله در چهار دسته ی زیر اهدا می شود:داستان کوتاه: نوشته های زیر ۷۵۰۰ کلمه (Short Story)داستان نیمه کوتاه: نوشته های بین ۷۵۰۰ تا ۱۷۵۰۰ کلمه (Novelette)داستان: نوشته های بین ۱۷۵۰۰ تا ۴۰۰۰۰ کلمه (Novella)داستان بلند: نوشته های بالای ۴۰۰۰۰ کلمه (Novel)
812,فهرست الهام بخش ترین رمان های BBC,مرکز رسانه ای BBC در پنجم نوامبر سال 2019، فهرستی از رمان هایی را منتشر کرد که توسط جمعی شش نفره از نویسندگان و منتقدین ادبی به وجود آمده بود: فهرستی از 100 رمان انتشار یافته به زبان انگلیسی که در زندگی هیئت انتخاب کننده تأثیرگذار بوده است. این فهرست با عنوان «الهام بخش ترین رمان ها» با هدف «یک سال نکوداشت ادبیات» توسط BBC ارائه شد.
1146,فهرست کتاب های برگزیده به انتخاب «آمازون»,بخش «نقد کتاب» شرکت «آمازون» به انتخاب دبیران خود، فهرستی از صد کتاب برگزیده را در اختیار علاقه مندان قرار داده است. کتاب های موجود در این فهرست، شامل آثار داستانی و غیرداستانی برای مخاطبین کودک، نوجوان و بزرگسال می شوند و همگی آثاری ضروری برای دوستداران دنیای ادبیات به حساب می آیند.
1220,فهرست کتاب های برگزیده به انتخاب «ایلان ماسک»,«ایلان ماسک»، کارآفرین و تاجر آمریکایی است که در سال 1999 شرکت «X.com» (که مدتی بعد به PayPal تبدیل شد) را بنیان نهاد و در سال 2002 شرکت «SpaceX» و در سال 2003 شرکت «Tesla Motors» را تأسیس کرد. «ماسک» که یکی از برجسته ترین چهره ها در دنیای تکنولوژی به شمار می آید، در طول سال های اخیر، تعدادی از کتاب های مورد علاقه ی خود را به مخاطبین معرفی کرده است. فهرست پیش رو، کتاب های برگزیده به انتخاب «ایلان ماسک» را در اختیار علاقه مندان قرار می دهد.
800,فهرست برترین رمان های عاشقانه,همه ی ما به اندکی عشق در زندگی نیاز داریم، و یکی از راه های جذاب برای به دست آوردن آن، مطالعه ی رمان های عاشقانه ی احساس برانگیز است. این فهرست را می توان رویای یک آدم رمانتیک در نظر گرفت؛ فهرستی که از رأی مستقیم کاربران سایت گودریدز به وجود آمده و برترین آثار عاشقانه ی قدیمی و جدید را در خود جای داده است. اگر حال و هوای عشق به سرتان زده، این فهرست را از دست ندهید.
468,جایزه ی استوریاس,جوایز شاهزاده آستوریاس (اسپانیایی: Premios Princesa de Asturias، انگلیسی: Princess of Asturias Awards) مجموعه ای از جوایز سالیانه در اسپانیا است که هر ساله توسط بنیاد شاهزاده آستوریاس اعطا می گردد . این مراسم هر ساله در آمفی تئاتر کامپوآمور شهر ابیه دو برگزار می شود و طی آن جوایزی در هشت رشته مختلف، شامل پنجاه هزار یورو وجه نقد، یک تندیس ویژه به عنوان نماد این جایزه و یک دیپلم افتخار؛ به بهترین دستاوردهای آن گروه اعطا می شود.
345,کمدی,برجسته ترین آثار غیرداستانی دنیا در ژانر کمدی در این بخش قرار گرفته اند. با جست و جویی کوتاه در این بخش می توانید مطمئن باشید کتابی را انتخاب خواهید کرد که لبخند را بر لبانتان خواهد نشاند.
334,علوم تجربی,علوم تجربی به علومی گفته می شود که بر پایه ی تحقیقات تجربی و قابل آزمایش، با آزمودن فرضیه عمدتا در شرایط کنترل شده به استدلال علمی می پردازند. کتاب های مربوط به حوزه های مختلف علوم تجربی، مفاهیم این علوم را برای مخاطبین خاص و عام تشریح می کنند.
374,کتاب های نفیس,مجموعه ای از بهترین کتاب های نفیس ادبی و مذهبی و دیوان شعرا
188,ادبیات رومانی,قدمت ادبیات رومانی به اوایل قرن شانزدهم بازمی گردد. در دهه های اخیر و همزمان با گسترش تفکر ملی گرایی در اروپا، نویسندگان رومانیایی نیز مانند همتایان اروپایی خود در آثارشان بسیار به مسئله ی هویت ملی و فرهنگ مستقل پرداختند. اوژن یونسکو و امیل سیوران در خارج از دانمارک بیش از هر نویسنده ی دیگری بیانگر این هویت ملی مستقل هستند.
156,ادبیات کره,ادبیات کره را می توان به طور کلی به دو دوره ی کلاسیک و مدرن تقسیم کرد، گرچه همیشه نمی توان برخی آثار هنری کره ای را با اطمینان به دوره ای خاص منسوب کرد. تا پایان قرن نوزدهم میلادی، آثار منظوم و منثور کره ای اغلب به تقلید از آثار کلاسیک چینی نوشته می شدند؛ اما با شروع قرن بیستم، نویسندگان و هنرمندان کره ای، ویژگی ها و موضوعات منحصر به فرد فرهنگی و نژادی خود را به کارهایشان وارد کردند.
782,برترین آثار داستانی با شخصیت اصلی زن,برترین شخصیت های زن در دنیای داستان ها، تا مدت ها پس از پایان کتاب، در ذهن مخاطبین خود باقی می مانند. به عنوان مثال، شخصیت «جین ایر» (و تمام آرزوها و احساساتش) آنقدر برای مخاطبین واقعی می شود که انگار او را از نزدیک دیده اند و کامل می شناسند. کتاب های این فهرست، طیفی گسترده و شگفت انگیز از شخصیت های اصلی زن را به ما معرفی می کنند. این شخصیت ها شاید جوان یا پیر، و مهربان یا پلید باشند، اما همگی بدون استثنا، به یاد ماندنی هستند.
787,برترین آثار تبدیل شده به فیلم و سریال,علیرغم وجود اقتباس های پرتعداد از کتاب ها، جمله ی «کتاب بهتر بود» هنوز هم میان مخاطبین بسیار متداول است. اقتباس های تصویری از کتاب ها به ندرت می توانند از خاستگاه خود پیشی بگیرند و به اثری بهتر تبدیل شوند، اما همچنان، دیدن فیلم هایی که از روی کتاب های مورد علاقه مان ساخته شده اند، و مشاهده ی شباهت ها و تفاوت های میان آن ها، بسیار لذت بخش است. در این فهرست، صد کتاب برتر با اقتباس های تصویری ارزشمند—بر اساس آرای کاربران در سایت های imdb، Goodreads، Bookriot و Riffle—به چشم می خورد. کتاب های پیش رو شامل آثار قدیمی و جدید، داستانی و غیر داستانی، و کتاب های کودک و نوجوان می شوند. بدون تردید صدها اثر دیگر را می توان در این فهرست قرار داد اما عناوین انتخاب شده، آثاری عالی برای شروع هستند.
945,فهرست برترین کتاب ها با «روایت چندگانه»,به همان میزان که خواندن داستان از یک نقطه نظر ثابت و به دست آوردن درکی عمیق از شخصیت اصلی جذاب است، داستان های دارای «روایت چندگانه» نیز برای مخاطبین هیجان انگیز هستند چرا که اینگونه از آثار، ابعادی جدید را به دنیای خود اضافه می کنند و این فرصت را به مخاطبین می دهند تا از زوایایی گوناگون به کلیت داستان بنگرند. فهرست پیش رو که از ترکیب لیست های PublishersWeekly و ListChallenges به وجود آمده، دربردارنده ی آثاری است که به بهترین شکل از تکنیک «روایت چندگانه» بهره برده اند.
537,کتاب هایی که همه ی زنان باید بخوانند,ادبیات داستانی و غیرداستانی همیشه برای زنان راه امنی بوده تا قصه های شان را روایت کنند، فرقی هم نمی کند که خواننده باشند یا نویسنده. ادبیات، فضایی را برای زنان فراهم آورده است تا بتوانند بدون مداخله مردان، روایت گر داستان خود باشند.درست است که جنسیت زدگی و مردانگی کماکان بر دنیای ادبیات تسلط دارد اما اگر در جستجوی کتابی هستید که محور اصلی آن زنان باشند یا به مسایلی مانند جنسیت زدگی بپردازد، باید بگویم که این عصر، عصر طلایی برای این نوع کتاب ها است. امروزه به تعداد نویسندگان زنی که از دریچه نگاه خود به ابعاد مختلف زندگی زنان پرداخته اند، افزوده شده است .کتاب ها ی این فهرست از میان معروفترین لیست های کتاب های پیشنهادی در جهان که به انتخاب موسسات و سایت های مطرح بین المللی طبقه بندی شده است انتخاب شده اند.
676,خود زندگی نامه هایی که همه باید بخوانند,شرح حال ها و خودزندگی نامه ها به ما انگیزه میدن ، بهمون آموزش میدن و باعث میشن بخندیم و یا گریه کنیم و شاید همه ی اینها باهم.اگه عاشق خوندن درباره سرگذشت دیگران به زبان خودشون هستید ، چه شاعر باشه چه رییس جمهور ، نویسنده باشه یا فعال اجتماعی و یا به هر دلیلی معروف باشه ، این فهرست تعدادی از بهترین شرح حال ها و زندگی نامه های خودنوشت رو شامل میشه که از میان معروفترین لیست های کتاب های پیشنهادی در جهان انتخاب شده اند. این فهرست شامل خود زندگی نامه هایی است که همه باید خوانده باشند
947,فهرست برترین آثار درباره ی خوراک ها,«به نظر می رسد سه نیاز اساسی ما، به خوراک و امنیت و عشق، آنقدر در هم تنیده هستند که نمی توانیم به یکی از آن ها بدون دو نیاز دیگر فکر کنیم.»نویسنده ی آمریکایی «ام. اف. کی. فیشر» که یکی از پیشگامان عرصه ی «خوراک شناسی» در آمریکا به شمار می آید، این جملات را در سال 1943 و در کتابی نوشت که باعث شکل گیری و رشد یک ژانر جدید در آثار مکتوب شد: کتاب هایی درباره ی خوراک ها که فقط دربردارنده ی تصاویر و دستورالعمل های آشپزی نیستند، بلکه به رابطه و تأثیرات خوراک ها بر افکار، رویاها و زندگی انسان ها نیز می پردازند. فهرست پیش رو برخی از برترین آثار موجود درباره ی خوراک ها را در خود جای داده است.
1038,فهرست کتاب های برگزیده درباره «زبان شناسی»,زبان، یکی از پیچیده ترین پدیده ها در جهان هستی است؛ با این حال همه ی ما هر روز با آن مواجه می شویم و از آن بهره می بریم. خوشبختانه برای یاد گرفتن یک زبان، نیازی به آموختن تمام جزئیات مربوط به چگونگی کارکرد آن نداریم. اما آموختن درباره ی ساز و کار زبان ها، اطلاعات ارزشمندی را درباره ی سرشت انسان، کارکرد مغز، تاریخ و پدیده های متعدد دیگر در اختیار ما می گذارد و خواندن کتاب های مربوط به «زبان شناسی»، روشی عالی برای سفر در دنیای کلمات است. فهرست پیش رو که از ترکیب لیست های FiveBooks، Babbel و OnlineCollege به وجود آمده، برخی از کتاب های برگزیده درباره «زبان شناسی» را در خود جای داده است.
1007,فهرست کتاب های برگزیده درباره «عکاسی»,هنر عکاسی، ترکیبی شگفت انگیز از قدرت تکنولوژی و خلاقیت است؛ دو عنصری که نقشی اساسی را در به وجود آمدن هر عکس خوب ایفا می کنند. اگر عکاس آماتور یا حرفه ای هستید، یا صرفا به این کار علاقه دارید، فهرست پیش رو که از ترکیب لیست های CreativeBoom، Photodoto، Contrastly و Photoblog به وجود آمده، برخی از آثار برگزیده در مورد عکاسی را در اختیار علاقه مندان به این هنر قرار می دهد.
1019,فهرست کتاب های برگزیده درباره «تولید محتوا»,اغلب نویسندگان با این گفته موافق هستند که یکی از بهترین راه ها برای بهبود توانایی های خود در نویسندگی، مطالعه (و نوشتن) به شکل پیوسته است. چه در دنیای «تولید محتوا»، نویسنده ای حرفه ای هستید و چه در آغاز مسیر، کتاب های مفید زیادی در مورد نوشتن محتوای بهتر و مدیریت روابط با مخاطبین وجود دارد. فهرست پیش رو که از ترکیب لیست های CopyBlogger، ConstantContent و KnowledgeEnthusiast به وجود آمده، برخی از کتاب های برگزیده درباره «تولید محتوا» را در خود جای داده است.
428,فهرست برترین نمایشنامه های گاردین,فهرست پیش رو، حاصل تلاش های مایکل بیلینگتون، منتقد و تحلیلگر تئاتر در نهاد خبری گاردین انگلستان، برای انتخاب برترین نمایشنامه های تاریخ البته به قلم نویسندگان غربی است و در آن، آثار ارزشمند هنرمندان بزرگی همچون ویلیام شکسپیر، هنریک ایبسن، جورج برنارد شاو، یوجین اونیل و بسیاری دیگر به چشم می خورد.
979,فهرست برترین کتاب ها برای علاقه مندان به ژورنالیسم,خبرنگاری یا «ژورنالیسم»، پدیده ای کاملا ضروری برای حفظ سلامت و حقوق مدنی جامعه ی انسان ها است. «ژورنالیسم» متعهد به حقیقت، این فرصت را در اختیار ما می گذارد که درکی کامل تر و نزدیک تر به واقعیت را از جهان پیرامون به دست آوریم و پرده از نفرت ها، فسادها و فعالیت های غیراخلاقی برداریم. فهرست پیش رو که از ترکیب لیست های Columbia Journalism Review، NewsAssociates، ElectricLiterature و BookRiot به وجود آمده، برخی از برترین آثار داستانی و غیرداستانی را برای علاقه مندان به «ژورنالیسم» در خود جای داده است.
807,فهرست برترین رمان های قرن 21,جهان ادبیات از شروع قرن بیست و یکم، تغییرات زیادی را به خود دیده است. چهره هایی تأثیرگذار و شناخته شده همچون «جان آپدایک» و «سال بلو» از میان ما رفته اند و دنیای کتاب ها، اکنون، با گستردگی بیشتر و چهره هایی جدید به هستی خود ادامه می دهد. اما برترین رمان های دو دهه ی نخست این قرن پرهیاهو چه عناوینی هستند؟ در فهرست پیش رو، برترین رمان های قرن بیست و یکم به انتخاب کاربران سایت «گودریدز» در اختیار علاقه مندان قرار گرفته است.
1049,فهرست برترین کتاب های ناتمام,برخی نویسندگان به دلایل مختلف همچون کمال گرایی، کار روی سایر پروژه ها، بیماری یا حتی مرگ، موفق نشدند که آثار خود را به سرانجام برسانند؛ آثاری که علیرغم نداشتن پایان بندی های مرسوم یا حتی پایان یافتن در میانه ی روایت، پس از انتشار توانستند نام خود را به عنوان کتاب هایی ارزشمند و ماندگار مطرح کنند. ناتمام بودن این آثار همچنین، جنبه ای جذاب و اسرارآمیز را به آن ها می بخشد. فهرست پیش رو که از تریکب لیست های Flavorwire، Guardian و Mental Floss به وجود آمده، برخی از برترین کتاب های ناتمام را در خود جای داده است.
1011,61 کتاب نشونی,61 کتاب برای رشد خودتون و کسب و کارتون «پیشنهاد فعالان اکوسیستم استارت آپی» منبع : اینستاگرام نشونی
422,جایزه ی کتاب انیسفیلد-ولف,جایزه ی کتاب انیسفیلد-ولف، جایزه ای ادبی و آمریکایی است که به آثاری تعلق می گیرد که نقش بسزایی در درک صحیح مسائل مربوط به نژادپرستی و همچنین در نکوداشت فرهنگ های گوناگون نوع بشر ایفا کرده باشند. این جایزه توسط شاعری اهل کلیولند به نام ادیث انیسفیلد ولف در سال 1935 بنیان نهاده شد.
237,داستان هستی گرایانه,هستی گرایی، اگزیستانسیالیسم یا باور به اصالت وجود، مفهومی است که در آن می کوشند تا نشان بدهند چه تفاوتی میان وجود یا بودن انسان در این دنیا با سایر شکل های هستی وجود دارد. داستان های هستی گرایانه معمولا چهار ویژگی اصلی در خود دارند: تصادفی بودن هستی، آزادی، مسئولیت و اصالت.
578,جایزه ملی ادبیات داستانی اسپانیا,جایزه ملی ادبیات داستانی اسپانیا، جایزه ای ادبی است که توسط وزارت فرهنگ اسپانیا به رمانی از نویسنده ای اهل این کشور تعلق می گیرد. برنده ی این جایزه، مبلغ بیست هزار یورو را از آن خود می کند.
