id,name,description
871,فهرست برترین زندگی نامه ها و خودزندگی نامه ها,بهترین زندگی نامه ها، دریچه ای جذاب و آموزنده از زندگی شخصی تأثیرگذار را رو به ما می گشایند و همچنین، ما را با شرایط حاکم بر زمانه ی آن شخص نیز آشنا می کنند. به واسطه ی زندگی نامه ها، می توانیم درباره ی تاریخ، روانشناسی، جامعه شناسی، سیاست، فلسفه و بسیاری دیگر از حوزه های دانش آشنا شویم. آثار موجود در این فهرست که از ترکیب لیست های برترین زندگی نامه ها و خودزندگی نامه های «گودریدز» و «بوک رایت» به وجود آمده، همگی مانند بهترین رمان ها، هیجان انگیز هستند و مخاطبین را به ورق زدن صفحات وا می دارند.
1049,فهرست برترین کتاب های ناتمام,برخی نویسندگان به دلایل مختلف همچون کمال گرایی، کار روی سایر پروژه ها، بیماری یا حتی مرگ، موفق نشدند که آثار خود را به سرانجام برسانند؛ آثاری که علیرغم نداشتن پایان بندی های مرسوم یا حتی پایان یافتن در میانه ی روایت، پس از انتشار توانستند نام خود را به عنوان کتاب هایی ارزشمند و ماندگار مطرح کنند. ناتمام بودن این آثار همچنین، جنبه ای جذاب و اسرارآمیز را به آن ها می بخشد. فهرست پیش رو که از تریکب لیست های Flavorwire، Guardian و Mental Floss به وجود آمده، برخی از برترین کتاب های ناتمام را در خود جای داده است.
1124,فهرست برترین آثار انتشار یافته پس از مرگ نویسنده,بسیاری از نویسندگان هیچ وقت موفق نمی شوند که کتابی را به انتشار برسانند؛ برخی از آن ها به واسطه مهارت و خوش اقبالی، در زمان حیات خود آثارشان را منتشر می کنند؛ و برخی دیگر نیز با موفقیت مواجه می شوند، اما تنها پس از مرگ خود. در حقیقت بسیاری از کتاب های تأثیرگذار و جریان ساز، پس از مرگ نویسنده انتشار یافته اند. فهرست پیش رو که از ترکیب لیست های Literary Hub، Electric Literature و Barnes & Noble به وجود آمده، برخی از برترین آثار انتشار یافته پس از مرگ نویسنده را در خود جای داده است.
451,جایزه Nerdy Book,جایزه Nerdy Book، جایزه ای است که توسط باشگاه آنلاین کتابخوانی، همه ساله به برترین کتاب های سال تعلق می گیرد. نامزدهای این جایزه در دسامبر مشخص می شوند و برنده در انتهای همین ماه اعلام می گردد.
194,جایزه ی بانکارلا,جایزه ی بانکارلا (Premio Bancarella) ، جایزه ای ادبی و ایتالیایی است که در سال 1953 بنیان گذاری شد و همه ساله در ماه جولای به برنده اعطا می شود. ابتدا شش کتاب انتخاب شده و به آن ها جایزه ی انتخاب اولیه اهدا می شود، سپس فروشندگان کتاب با رأی خود، برنده ی اصلی و نهایی را مشخص می کنند. در حال حاضر، این جایزه، دهه ی پنجم برگزاری خود را سپری می کند.
187,ادبیات بلاروس,ادبیات بلاروس، سنت ادبی مشتریک با کشورهای اوکراین و روسیه دارد. میهن پرستی، تجارب جنگ، زندگی مردم بلاروس در تحت حاکمیت اتحاد جماهیر شوروی و تاریخ ملی این کشور، از جمله موضوعات موردعلاقه ی نویسندگان و هنرمندان بلاروس به حساب می آید.
191,جایزه ی نشان نیوبری,نشان نیوبری (Newbery Medal)، نخستین جایزه ی ادبی کتاب کودکان در دنیا است و به نام جان نیوبری، ناشر سده ی ۱۸ نام گذاری شده است. این جایزه از سال ۱۹۲۲ به پیشنهاد فریدریک میلچر مدیر موسسه ی انتشارات آر.آر.باکر از سوی انجمن کتابخانه های آمریکا، هر سال به نویسنده ای تعلق می گیرد که برجسته ترین اثر داستانی را در حوزه ی ادبیات کودکان آمریکا پدید آورده باشد. وظیفه ی انتخاب آثار برتر بر عهده ی اعضای انجمن خدمات کتابخانه برای کودکان است. فهرستی از کتاب های برگزیده نیز هر سال از سوی کمیته ی جایزه ی نیوبری اعلام می شود و برندگان هر سال در ماه ژانویه اعلام می شوند. این جایزه همراه با نشان کالدکوت از باارزش ترین جایزه های ادبی در حوزه ی ادبیات کودک در آمریکا به شمار می آید. هدف از اهدای این جایزه، تشویق پدید آورندگان برتر کتاب کودک، تشویق کتابداران به خدمت رسانی بهتر برای کودکان و علاقه مند کردن کودکان به ادبیات است.
351,نمایشنامه تراژدی,تراژدی یا سوگنامه، یکی از شکل های نمایش است که ریشه در مناسک مذهبی یونان باستان دارد. تراژدی برخلاف کمدی، کشمکش میان خدایان و یا شاهان و شاهزادگان و در انواع مدرن تر، انسان های عادی است. تم غالب در این گونه از نمایشنامه، تقدیر و ناتوانی انسان در مقابل اراده ی خدایان و یا نیروهای خارج از کنترل او است. پایان تراژدی کلاسیک به مرگ قهرمان یا هر گونه پایان ناخوشایند دیگری ختم می شود.
812,فهرست الهام بخش ترین رمان های BBC,مرکز رسانه ای BBC در پنجم نوامبر سال 2019، فهرستی از رمان هایی را منتشر کرد که توسط جمعی شش نفره از نویسندگان و منتقدین ادبی به وجود آمده بود: فهرستی از 100 رمان انتشار یافته به زبان انگلیسی که در زندگی هیئت انتخاب کننده تأثیرگذار بوده است. این فهرست با عنوان «الهام بخش ترین رمان ها» با هدف «یک سال نکوداشت ادبیات» توسط BBC ارائه شد.
981,فهرست برترین کتاب ها درباره استعمار,استعمار، پدیده ای با قدمت طولانی است: از اوایل قرن شانزدهم تا عصر کنونی، حکومت هایی وجود داشته اند که با هدف گسترش خود، به کاوش در سایر نقاط جهان پرداخته و قلمروهایی جدید را تصاحب کرده اند. این کاوش ها توسط خود استعمارگران، به عنوان سفرهایی شگفت انگیز و موفقیت هایی بزرگ در عرصه ی تکنولوژی و حمل و نقل مورد تحسین قرار گرفته اما، طبق معمول، این تمام ماجرا نیست. نسل کشی، ویرانی و از بین رفتن جوامع و فرهنگ های بومی، سوی دیگر این سکه ی خون آلود است. فهرست پیش رو که از ترکیب لیست های EarlyBirdBooks، Goodreads و Five Books به وجود آمده، برخی از برترین کتاب های داستانی و غیرداستانی درباره استعمار را در خود جای داده است.
944,فهرست برترین کتاب ها درباره فیلمسازی,بهترین راه برای آموختن فیلمسازی، انجام دادن این کار است! اما در کنار انجام پروژه های سینمایی، مطالعه ی بهترین کتاب ها در مورد این موضوع می تواند بسیار کمک کننده باشد. مطالعه درباره ی این هنر می تواند شما را با نقطه نظرهای مختلف و همچنین تجارب دیگران در مورد پروژه های متفاوت آشنا کند. اما فیلمسازان چه کتاب هایی را باید مطالعه کنند، به خصوص وقتی در ابتدای مسیر هستند؟ فهرست پیش رو که از ترکیب لیست های LightsFilmSchool، Complex، BookAuthority و NoFilmSchool به وجود آمده، برترین آثار موجود درباره ی جنبه های مختلف فیلمسازی—از کارگردانی و تهیه گرفته تا فیلمنامه نویسی و تاریخ سینما—را در خود جای داده است.
68,جایزه ی آکادمی هنر و ادبیات آمریکا,آکادمی هنر و ادبیات آمریکا (american academy of arts and letters) ، انجمنی افتخاری متشکل از 250 عضو، به منظور پرورش، مساعدت و حفظ استعدادهای برتر در ادبیات، موسیقی و هنر آمریکا بنیان نهاده شده است.این آکادمی در سال 1941 به منظور تشویق و ترغیب کاره های هنری خلاقانه، شروع به اهدای جوایز خود کرد. جوایز این آکادمی که اکنون مبلغ 7500 دلار است، به صورت سالانه به پنج هنرمند، هشت نویسنده، چهار آهنگساز و سه طراح و معمار داده می شود.
542,ماجراهای هرکول پوآرو,هرکول پوآرو کارآگاه تخیلی بلژیکی است که توسط آگاتا کریستی نویسندهٔ شهیر انگلیسی خلق شده است. او را می توان از مشهورترین شخصیت های داستانی تاریخ ادبیات دانست. او در بیش از سی داستان بلند و بیش از پنجاه داستان کوتاه به عنوان شخصیت اصلی ظاهر شده است و از این لحاظ نیز از رکوردداران است.سخن معروف پوآرو：کار درست همیشه در درون انسان انجام می شود، همه چیز بر عهده سلول های خاکستری است. هیچ وقت این سلول های کوچک را از یاد مبر دوست من.
214,داستان الهام بخش,داستان الهام بخش به داستانی اطلاق می گردد که تغییرات مثبتی در زندگی حداقل یکی از شخصیت های اصلی داستان اتفاق افتاده باشد. نگارش این تغییر با هدف تحت تأثیر قرار دادن مخاطب داستان انجام می شود. این آثار به خوانندگان خود یادآوری می کنند که این تغییرات در زندگی آن ها نیز ممکن است اتفاق بیافتد.
901,مجموعه ی وارکرفت,
464,جایزه انجمن سلطنتی برای کتاب های علمی,جایزه انجمن سلطنتی برای کتاب های علمی، جایزه ای است با مبلغ بیست و پنج هزار یورو که همه ساله توسط انجمن سلطنتی بریتانیا به برترین کتاب های علمی در سراسر جهان داده می شود. این جایزه در سال 1988 بنیان نهاده شد و استیون هاوکینگ و جرد دایموند از برندگان سرشناس آن هستند. روزنامه ی گاردین در سال 2015، این جایزه را «معتبرترین جایزه ی کتاب های علمی در بریتانیا» نامید.
1101,هواشناسی,
951,فهرست برترین «رمان های نامه نگارانه»,گونه ای از رمان ها وجود دارد که باعث می شود احساس کنیم در حال خواندن نامه هایی قدیمی از دوستانی نزدیک هستیم، البته بدون عواقب و احساسات بدی که ممکن است در زندگی واقعی پدید آید. «رمان های نامه نگارانه»، کتاب هایی که از طریق خاطرات یا نامه ها روایت می شوند، کاری می کنند که مخاطبین احساس نزدیکی شگفت انگیزی را با شخصیت های داستانی تجربه کنند. مخاطب در این رمان ها، در ذهن شخصیت نیست بلکه کلماتی را می خواند که از ذهن آن شخصیت سر بر آورده است. فهرست پیش رو که از لیست BookRiot به وجود آمده، برترین «رمان های نامه نگارانه» را در خود جای داده است.
709,ماجراهای نانسی درو,
1211,نقشه و اطلس,
991,برترین آثار غیرداستانی دهه 2010 به انتخاب «نیویورک تایمز»,«نیویورک تایمز» روزنامه ی آمریکایی معتبر که مخاطبینی در سراسر جهان دارد، به صورت سالانه فهرستی متشکل از آثار داستانی، شعر و غیرداستانی برگزیده را به انتخاب دبیران خود منتشر می کند. در فهرست پیش رو، آثار غیرداستانی برگزیده در دهه 2010—بر اساس انتشار به زبان انگلیسی از سال 2010 تا سال 2019—به انتخاب «نیویورک تایمز» در اختیار علاقه مندان قرار گرفته است.
155,ادبیات شیلی,شیلی، جایگاه ویژه ای در دنیای ادبیات دارد. این کشور در آمریکای جنوبی، خانه ی برخی از برترین نویسندگان و آثار ادبی جهان بوده و یکی از پایه های اصلی ادبیات غنی آمریکای لاتین به شمار می آید. می توان از پابلو نرودا و روبرتو بولانیو به عنوان نمونه هایی از بزرگترین نویسندگان ادبیات شیلی نام برد.
683,بهترین کتاب های داستانی بر پایه ی سبک رئالیسم جادویی,«رئالیسم جادویی» یکی از منحصر به فرد ترین قالب های روایت داستان به شمار می آید و علاقه مند شدن به آن، اصلا کار سختی نیست! در هم تنیدن عناصر جادویی و فانتزی در جهانی که آن را واقعی می پنداریم، مخاطبین را در دنیای بی پایان تخیل ها غرق می کند. بهترین داستان ها در این سبک، در حالی که شیوه ی عادی درک و منطق را در هم می شکنند، همچنان قابل همذات پنداری باقی می مانند.این فهرست دربردارنده ی آثار برتر «رئالیسم جادویی» است که از ترکیب فهرست های BookRiot و Goodreads به وجود آمده است.
906,جایزه ی گرند کنیون,
789,برترین رمان های پادآرمان شهری و پسارستاخیزی,از مجموعه ی «عطش مبارزه» گرفته تا سریال هایی همچون «مردگان متحرک»، داستان های پادآرمان شهری و پسارستاخیزی این روزها به محبوبیت فوق العاده بالایی دست پیدا کرده اند، و خبری از کم شدن طرفداران این دو ژانر نیز به گوش نمی رسد. مرز میان این دو ژانر جذاب، با وجود تفاوت های بنیادینی که با هم دارند، در بسیاری از موارد محو و محوتر شده است. فهرست پیش رو، دربردارنده ی پنجاه اثر برتر در این دو ژانر به انتخاب کاربران سایت «گودریدز» است.
427,جایزه The Living Now,جایزه ی The Living Now، جایزه ای ادبی است که به منظور گرامیداشت خلاقیت و نوآوری در کتاب های تازه منتشر شده ای اهدا می شود که می توانند به ما کمک کنند تا کیفیت زندگیمان را بالاتر ببریم. این جایزه به صورت سالانه به کتاب هایی در همه ی موضوعات تعلق می گیرد که زندگی بهتر در سراسر جهان را ترویج می کنند.
119,ادبیات پست مدرن,مشخصه ی ادبیات پست مدرن، تکیۀ شدید بر مسائلی چون از هم گسیختگی، تناقض، و روایت های سوال برانگیز است. این ادبیات اغلب بعنوان یک سبک یا روند تعریف شده است که در دوران پس از جنگ جهانی دوم پدید آمد. آثار پست مدرن به عنوان واکنشی در برابر تفکر روشنفکرانه و رویکرد مدرنیستی در ادبیات نوگرا به وجود آمده اند. ادبیات پست مدرن، جزیی از پست مدرنیسم است، و همانند پست مدرنیسم برای تعریف و طبقه بندی به عنوان یک جنبش ادبی، تمایل به مقاومت دارد.
853,ادبیات قرقیزستان,
508,شعر آمریکایی,
349,ادبیات فنلاند,ادبیات فنلاند در قرن نوزدهم تحت تأثیر کشور روسیه قرار گرفت و ظهور و رشد عقل گرایی در آثار ادبی این کشور مشاهده شد. جمع آوری و پژوهش های مربوط به داستان های قومیتی فنلاند در همین زمان مورد توجه هنرمندان این کشور قرار گرفت. فنلاند در سال 1917 استقلال خود را به دست آورد و جنگ داخلی پس از آن، در بسیاری از آثار ادبی کشور تأثیر گذاشت. ادبیات فنلاند در اواخر سده ی بیستم در سطح بین الملل خود را مطرح کرد و آثار فانتزی و علمی تخیلی نویسندگان فنلاندی مورد توجه بسیاری از علاقه مندان به ادبیات در سراسر جهان قرار گرفت.
896,فهرست برترین کتاب ها درباره خلاقیت,آخرین باری که کاری برای شعله ور ساختن آتش خلاقیت در خودتان انجام دادید، چه زمانی بوده است؟ ما انسان ها اندوخته ای همیشگی از خلاقیت را درون خودمان داریم که البته در بیشتر اوقات، در اعماق وجودمان مدفون شده است. فراز و نشیب های زندگی و تردیدهایی که نسبت به خودمان داریم، باعث می شود خیلی اوقات پایمان را از محدودیت ها فراتر نگذاریم. اما گاهی فقط جرقه ای کوچک نیاز است تا به این حقیقت پی ببریم که با بینش خلاقانه، می توان از هر محدودیتی عبور کرد. با این که راه ها و فعالیت های زیادی برای بهبود وضعیت خلاقیت در ذهن افراد وجود دارد، بدون تردید مطالعه ی بهترین کتاب ها در مورد این موضوع بسیار کمک کننده است. فهرست پیش رو، از ترکیب فهرست های LifeHack و BookAuthority به وجود آمده و برترین آثار در مورد خلاقیت (چه در زندگی و چه در هنرهای مختلف) را در خود جای داده است.
398,دهه 1600 میلادی,
694,پرفروش ترین رمان های ایرانی,
780,ادبیات لیتوانی,
519,تاریخ آمریکای شمالی,
867,ادبیات بنگلادش,
1029,آسیب شناسی و حرکات اصلاحی,
1067,طب ورزشی,
1073,آسیب شناسی ورزشی,
203,جایزه ی نوما,جایزه ی نوما، جایزه ای ادبی است که در سال 1941 و بر طبق آخرین خواسته های موسس شرکت نشر کودانشا، نوما سییجی، توسط انجمن نوما سرویس بنیان گذاری شد. این جایزه، همه ساله به اثری جدید تعلق می گیرد که بین ماه های اکتبر و سپتامبر در ژاپن منتشر شده باشد.
110,داستان پسا رستاخیزی,ادبیات داستانی رستاخیزی و پسا رستاخیزی و یا پسا آخرالزمانی نام زیرسبکی از ژانر علمی-تخیلی است که به طور خاص به ماجراهای پیش آمده در فضای پس از فاجعه ای بزرگ می پردازد. در این زیرسبک، معمولا تمدن انسانی نابود شده و جز اندکی از آن باقی نمانده و نجات یافتگان با تبعات فاجعه درگیر هستند. این زیرسبک از دورهٔ پس از جنگ جهانی دوم یعنی زمانی که امکان نابودی جهانی به وسیله جنگ افزار هسته ای به عرصهٔ بحث همگانی وارد شد، محبوبیت یافت.
1223,فهرست کتاب های برگزیده به انتخاب «Publishers Weekly»,هفته نامه ی «Publishers Weekly» که یکی از معتبرترین و شناخته شده ترین مجله های آمریکایی برای ناشرین، کتاب فروشان و علاقه مندان به ادبیات به شمار می آید، همه ساله آثاری را به انتخاب منتقدین خود به عنوان کتاب های برگزیده در سال به علاقه مندان معرفی می کند. فهرست پیش رو که شامل آثار داستانی، غیرداستانی و ادبیات نوجوان می شود، کتاب های برگزیده به انتخاب «Publishers Weekly» را در خود جای داده است.
289,نمایشنامه فلسفی,نمایشنامه های فلسفی به طور عمده به سوال های مطرح شده در گفتمان های فلسفی می پردازند و بیشتر با آثار نویسندگانی چون سارتر، دوبووار و کامو شناخته می شوند. این آثار به جای قرار دادن شخصیتی فیلسوف در داستان، در محیطی عادی و گاها به دور از فلسفه، مسائل عمیق فلسفی را مورد کاوش قرار می دهند.
343,نمایشنامه سیاسی,نمایشنامه ی سیاسی، نوعی از نمایشنامه است که در داستان خود به سیاست و موضوعات مربوط به این حوزه می پردازد و در دل روایت، مسائل سیاسی جاری در زمان های مختلف را نقد و یا تفسیر می کند.
1035,بدنسازی و پرورش اندام,
1091,علوم ورزشی,
1268,یوگا,
1036,بالای 10 سال,
837,ادبیات آذربایجان,
231,ادبیات گواتمالا,ادبیات گواتمالا، پس از ورود اسپانیایی ها به خاک این کشور، شکل امروزی اش را به خود گرفت. ادبیات این کشور در قرن بیستم رشد بسیار قابل توجهی کرد و با ظهور نویسندگان بزرگی چون برنده ی جایزه ی نوبل ادبیات، میگل انخل استوریاس، توانست جایگاه خود را در میان سایر کشورهای آمریکای لاتین پیدا کند.
516,تاریخ انگلستان,
333,جایزه ی بهترین کتاب داستانی گودریدز در ادبیات نوجوان,جایزه ی بهترین کتاب داستانی گودریدزدرادبیات نوجوان، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب، «گودریدز» به نویسنده ی برترین کتاب داستانی درادبیات نوجوان سال داده می شود. لازم به ذکر است که این جایزه، بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
943,ادبیات اروگوئه,
541,عشق های فراموش شده,مجموعه ی «عشق های فراموش شده» آمده تا تلخ و شیرین عشق و عاشقی های ایرانی را به کام ما بنشاند و خاطره اش را برایمان جاویدان کند.فرقی هم نمی کند کوچک باشیم یا بزرگ، بیست سالمان باشد یا صد سال. باسواد باشیم یا بی سواد، کتاب بخوانیم یا نخوانیم، همه از شنیدن قصه های عاشقانه لذت می بریم و سرگرم می شویم. طعم دلنشین این قصه ها برای همیشه زیر زبانمان می ماند و خاطره اش، جذاب و رازآلود و آشنا با ما می ماند.
859,کتابهای نابینایان,
708,هزارتوی بورخس,
128,داستان درام تاریخی,بهره گیری از رویدادها و شخصیت های تاریخی توسط درام نویسان با تلفیقی از التزام به واقعیات روی می دهد و آزادی عمل در خلق درام هایی متناسب با روحیات و افکار نویسندگان آن، شکل دهنده ی نوع ادبی خاصی به نام درام تاریخی است.
930,مجموعه پرسش و پاسخ دینی با نسل نو,
342,ادبیات برزیل,ادبیات برزیل در آغاز پیدایش خود، دنبال کننده ی موضوعات و سبک های مورد استفاده در ادبیات پرتغال بود اما با گذشت زمان و به خصوص در قرن های نوزدهم و بیستم، این روند تغییر پیدا کرد و نویسندگان و هنرمندان برزیلی، موضوعات و علایق مردم و فرهنگ برزیل را دستمایه ی خلق آثار هنری خود قرار دادند. ادبیات برزیل را می توان به دوره ی استعماری، رمانتیسیسم، رئالیسم، پیشامدرن، مدرن و پست مدرن تقسیم بندی کرد.
201,جایزه ی داستان جنایی آلمان,جایزه ی داستان جنایی آلمان، قدیمی ترین و معتبرترین جایزه ی ادبی داستان های جنایی آلمان است. این جایزه توسط آرشیو جنایی شهر بوخوم در سال 1985 بنیان گذاری شد و داوران آن را پژوهشگران و منتقدان ادبی و فروشندگان کتاب، تشکیل می دهند. طبق تعریف انجمن برگزارکننده ی جایزه، مهارت ادبی و محتوایی بدیع مدنظر است که به این ژانر جنبش و حرکتی تازه ببخشد.
948,فهرست برترین آثار «ادبیات پست مدرن»,نکته ی جالبی که در مورد «پست مدرنیسم» وجود دارد، این است که به راحتی نمی توان مشخص کرد دقیقا چه عواملی باعث می شود یک کتاب، اثری «پست مدرن» قلمداد شود! هنگام بررسی ویژگی های کتاب هایی که در زمره ی آثار ضروری در «ادبیات پست مدرن» قرار می گیرند، به خصوصیت هایی برمی خوریم که کاملا متضاد جلوه می کنند. «پست مدرنیسم» جنبش ادبی جذاب و پرطرفداری است که منتقدین ادبی، یکی از خاستگاه های اصلی آن را انتشار کتاب «تریسترام شندی» در قرن هجدهم در نظر می گیرند. فهرست پیش رو که از ترکیب لیست های BookRiot و Los Angeles Times به وجود آمده، برخی از برترین آثار موجود در «ادبیات پست مدرن» را در خود جای داده است.
1229,خوشنویسی,
90,جایزه ی لوکس,جایزه ی لوکس (locus awards)، جایزه ای سالانه در زمینه ی ادبیات علمی-تخیلی و فانتزی است که از سال ۱۹۷۰ بر مبنای نظرسنجی از خوانندگان مجله ی علمی تخیلی و فانتزی لوکس اهدا می شود و هدف از پایه گذاری آن، تأثیرگذاری بر آراء مخاطبان جایزه ی هوگو بوده است.این جایزه در دسته های مختلفی از جمله بهترین رمان، بهترین رمان علمی-تخیلی، بهترین رمان فانتزی، بهترین رمان اول، بهترین کتاب جوانان، بهترین رمان کوتاه، بهترین داستان بلند، بهترین داستان کوتاه، بهترین مجله، بهترین ناشر، بهترین مجموعه، بهترین گلچین، بهترین ویراستار و بهترین هنرمند اهدا می شود.
248,جایزه ی نبیولا,جایزه ی نبیولا از معتبرترین جوایز در زمینه ی داستان نویسی علمی-تخیلی و خیال پردازی است که توسط «انجمن نویسندگان علمی تخیلی آمریکا» اعطا می شود. این جایزه از سال 1966 به صورت همه ساله در چهار دسته ی زیر اهدا می شود:داستان کوتاه: نوشته های زیر ۷۵۰۰ کلمه (Short Story)داستان نیمه کوتاه: نوشته های بین ۷۵۰۰ تا ۱۷۵۰۰ کلمه (Novelette)داستان: نوشته های بین ۱۷۵۰۰ تا ۴۰۰۰۰ کلمه (Novella)داستان بلند: نوشته های بالای ۴۰۰۰۰ کلمه (Novel)
412,جایزه ی بهترین کتاب علمی تخیلی گودریدز,جایزه ی بهترین کتاب علمی تخیلی گودریدز، جایزه ای ادبی است که همه ساله توسط سایت معتبر معرفی و تحلیل کتاب، «گودریدز» به نویسنده ی برترین کتاب علمی تخیلی سال داده می شود. لازم به ذکر است که این جایزه، بزرگ ترین و معتبرترین جایزه ای است که مستقیما با رأی خوانندگان و مخاطبان کتاب ها انتخاب می شود.
848,تصویرگری,
410,جایزه ی انجمن علمی تخیلی بریتانیا,جایزه ی انجمن علمی تخیلی بریتانیا، جایزه ای ادبی است که از سال 1970، به صورت سالانه توسط این انجمن به منظور تجلیل از آثار برگزیده در ژانر علمی تخیلی اعطا شده است. برندگان و نامزدهای این جایزه توسط آرای اعضای انجمن مشخص می شوند. این جایزه در ابتدا فقط به رمان ها تعلق می گرفت اما در سال 1980، دسته بندی های دیگری همچون داستان کوتاه نیز به آن اضافه شد.
864,تغذیه و تربیت کودک,
1148,شعر و ادبیات (صوتی),
461,جایزه داستان کودک گاردین,جایزه داستان کودک گاردین، جایزه ای ادبی است که همه ساله به اثری داستانی برای کودکان و نوجوانان (هشت سال به بالا) تعلق می گیرد که در انگلستان به چاپ رسیده باشد. این جایزه در سال 1965 بنیان نهاده شد و به برنده ی آن مبلغ 1500 یورو اهدا می شود.
664,شعر ترکیه ای,
972,فهرست برترین مجموعه نامه ها,ویژگی خاصی در نامه ها وجود دارد که انسان ها را به هیجان می آورد، و به شکلی بی واسطه با درونی ترین بخش های ذهن ما ارتباط برقرار می کند. نامه ها معمولا به همان میزانی که از موضوع مورد نظر خود سخن می گویند، آشکارکننده ی اطلاعاتی درباره ی نویسنده و دریافت کننده ی نامه نیز هستند. این هیجان و جذابیت زمانی دو چندان می شود که نامه ها، از عشق ها و آرزوهای افرادی برای ما سخن می گویند که دوستشان داریم و برایشان احترام قائلیم. به همین خاطر، در این فهرست که از ترکیب لیست های EarlyBirdBooks، FlavorWire، TheArtofLiving و Goodreads به وجود آمده، با برترین مجموعه نامه هایی رو به رو می شویم که از قلب و ذهن نویسندگان بزرگ و نمادهای فرهنگی برجسته پرده بر می دارند.
1061,بالای 7 سال,
1209,انیمیشن,
975,فهرست برترین کتاب ها درباره حیوانات,با گسترش حضور حیوانات خانگی در زندگی انسان ها، جای تعجب نیست که تعداد کتاب های پرفروش و تأثیرگذار درباره ی زندگی حیوانات افزایش یافته است. آثار داستانی و غیرداستانی موجود در این فهرست که از ترکیب لیست های BookRiot، FiveBooks و Goodreads به وجود آمده، به واسطه ی به تصویر کشیدن رابطه ی انسان و سایر حیوانات، این فرصت را در اختیار ما می گذارد که درکی بهتر را از تجربه ی همزیستی در کنار دیگر جانوران به دست آوریم.
1116,آبزیان,
158,ادبیات کوبا,ادبیات کوبا در اوایل قرن نوزدهم به شکوفایی رسید. موضوعاتی چون آزادی، هویت مستقل و چالش های زندگی مدرن از جایگاه ویژه ای در ادبیات این کشور برخوردار هستند. ادبیات کوبا، یکی از شناخته شده ترین خاستگاه های ادبی در آمریکای لاتین به شمار می آید.
406,جایزه ی میثوپوییک,جوایز میثوپوییک برای ادبیات و پژوهش های ادبی، توسط انجمن میثوپوییک به نویسندگان آثاری برجسته در حوزه های اسطوره، فانتزی و پژوهش های ادبی مربوط به این حوزه ها تعلق می گیرد. این جایزه با گذر زمان، بخش های مختلفی همچون بهترین داستان های دانشجویی را نیز به فهرست برندگان خود اضافه کرده است.
931,مجموعه تاتی ها,
984,مجموعه 39 سرنخ,
940,فهرست برترین رمان های نخست,خواندن رمان های نخست نویسندگان می تواند تجربه ای جادویی برای مخاطبین باشد: احساس کشف یک ذهن نو، و احتمال یافتن نویسنده ای جدید که ممکن است تا سال ها شیفته ی آثارش باقی بمانیم. رمان های نخست برای خود نویسندگان حتی مهم تر هستند چرا که گذشته از همه چیز، تنها یک بار می توان برای اولین بار خود را به مخاطبین معرفی کرد. خوشبختانه، تعداد بسیار زیادی از این رمان های نخست شگفت انگیز و به یاد ماندنی در دنیای ادبیات وجود دارد. فهرست پیش رو که از ترکیب لیست های LitHub - BookRiot و FlavorWire به وجود آمده، دربردارنده ی برخی از برترین رمان های نخست نویسندگان در سراسر جهان است؛ آثاری که برخی، آغازکننده ی مسیرهای حرفه ای درخشانی بوده اند و برخی نیز بهترین اثر خالق خود به شمار می آیند.
1202,پیشرفته,
657,ادبیات اوکراین,
58,جایزه ی مدیسی,جایزه ی مدیسی (به فرانسوی: Prix Médicis) جایزه ی ادبی فرانسوی است که نوامبر هر سال اهدا می شود. این جایزه در سال ۱۹۵۸ بنیان نهاده شده است و از سال ۱۹۷۰ به آثار ادبی ترجمه شده نیز اهدا می شود. از مشهورترین نویسندگان فرانسوی برنده ی این جایزه می توان به کلود موریس، کلود سیمون و آندره مکین اشاره کرد.از مهم ترین برندگان خارجی نیز می توان به میلان کوندرا، دوریس لسینگ، خولیو کورتاسار، آلخو کارپانتیه، اومبرتو اکو، جوزف هلر، الزا مورانته، آنتونیو تابوکی، پل استر، فیلیپ راث و اورهان پاموک اشاره کرد.
949,فهرست برترین کتاب ها درباره سفر,بهترین کتاب ها درباره سفر، چیزی بسیار بیشتر از فقط فهرستی از جاذبه های گردشگری نقاط مختلف دنیا هستند. این گونه از کتاب ها، بازدید از مکان های دیدنی را با مفهوم «کشف خویشتن» در هم می آمیزند و از تأثیرات دگرگون کننده ی سفر بر روح و روان انسان سخن می گویند. فهرست پیش رو که از ترکیب لیست های ارائه شده در ExpertVagabond، TravelAndLeisure و CNTraveler به وجود آمده، کتاب های برگزیده ای را در خود جای داده که همگی در یک ویژگی مشترک هستند: آن ها ما را به سفری خیال انگیز می برند و شاید حتی نوع نگرش ما نسبت به جهان را نیز تغییر دهند.
670,مجموعه ی قصه ها عوض می شوند,
1011,61 کتاب نشونی,61 کتاب برای رشد خودتون و کسب و کارتون «پیشنهاد فعالان اکوسیستم استارت آپی» منبع : اینستاگرام نشونی
1263,هوانوردی,
